Date,GHI,DNI,DHI,T_amb,RH,WS,WS_gst,WD,WD_st_dev,BP
2016-10-25,591.4281949934124,572.3201581027668,155.50197628458497,27.213702239789196,60.710144927536234,3.480632411067194,5.499077733860343,100.14492753623189,19.788537549407113,1000.1501976284585
2016-10-26,563.5667963683528,457.8184176394293,205.98054474708172,27.175616083009082,66.28923476005188,3.6463035019455257,5.787029831387808,103.1750972762646,18.76342412451362,999.1945525291828
2016-10-27,573.7549407114625,565.4466403162055,143.80632411067194,27.324110671936758,61.61528326745718,3.203030303030303,5.044532279314888,105.69301712779973,19.190777338603425,1000.6534914361001
2016-10-28,537.0598404255319,445.45212765957444,202.43882978723406,27.559441489361703,63.308510638297875,2.7703457446808515,4.450398936170213,100.94680851063829,18.66502659574468,1002.9840425531914
2016-10-29,503.22559366754615,429.2757255936676,167.89709762532982,27.644591029023744,66.85620052770449,3.2083113456464383,5.045646437994723,89.36939313984169,17.707915567282324,1001.0131926121372
2016-10-30,574.2113606340819,580.110964332893,116.32364597093792,27.789564068692208,67.45970937912814,3.034874504623514,4.763804491413475,87.54293262879789,17.475957727873183,999.9009247027741
2016-10-31,556.9749670619236,494.05928853754943,140.76021080368906,27.807114624505928,67.2463768115942,3.0623188405797106,4.878524374176548,86.20553359683794,18.521607378129115,1000.7878787878788
2016-11-01,564.9183135704875,574.8339920948616,111.36363636363636,27.78471673254282,61.79973649538867,2.69631093544137,4.339130434782609,82.61396574440053,19.863504611330697,1001.1567852437418
2016-11-02,547.3801324503311,532.0092715231788,143.38940397350993,27.656688741721855,65.85298013245033,2.7176158940397355,4.378145695364238,100.69536423841059,19.254437086092715,1000.2980132450331
2016-11-03,573.8989501312336,526.2598425196851,163.63779527559055,27.864041994750657,68.50918635170603,3.370866141732283,5.394619422572179,107.18897637795276,19.763123359580053,1001.7375328083989
2016-11-04,580.5986842105264,587.3118421052632,122.9407894736842,28.138289473684207,63.49473684210526,3.2611842105263156,5.229868421052632,99.00526315789473,19.648947368421055,1004.0289473684211
2016-11-05,399.4927536231884,185.12779973649538,249.56126482213438,26.847035573122533,68.31620553359684,3.633596837944664,5.722002635046113,98.86824769433466,18.740974967061923,1003.6126482213439
2016-11-06,593.9273447820343,547.7278731836195,157.17040951122854,27.581241743725233,60.79392338177014,3.6976221928665787,5.868163804491413,103.77146631439895,20.23870541611625,1003.5350066050198
2016-11-07,499.77615894039735,314.61059602649004,250.32582781456955,28.06887417218543,66.28079470198675,3.2429139072847684,5.138013245033113,113.65165562913907,19.963311258278146,1002.98940397351
2016-11-08,495.5826873385013,363.1291989664083,190.4328165374677,27.294573643410853,66.74547803617571,3.3612403100775192,5.258139534883721,106.40439276485787,18.73062015503876,1003.1395348837209
2016-11-09,511.67018469656995,419.25197889182056,203.69788918205805,27.65949868073879,61.45514511873351,2.983641160949868,4.702374670184697,106.2401055408971,19.805013192612137,1002.1253298153034
2016-11-10,391.40998685939553,324.6609724047306,142.9316688567674,27.167279894875165,64.26544021024966,2.7462549277266755,4.336925098554533,82.61366622864652,17.69842312746386,1000.4809461235217
2016-11-11,580.2519788918206,590.3496042216359,140.40765171503958,27.95923482849604,59.889182058047496,3.082981530343008,4.883245382585752,75.85224274406332,19.549868073878628,998.915567282322
2016-11-12,418.663612565445,183.15968586387436,285.5366492146597,27.235994764397905,64.95418848167539,2.7089005235602093,4.31151832460733,77.35078534031413,17.990314136125654,998.7369109947643
2016-11-13,368.6013157894737,62.375,306.25921052631577,27.525526315789474,68.4,4.043026315789473,6.280921052631579,65.87894736842105,19.096315789473685,999.8736842105263
2016-11-14,473.93823915900134,264.8988173455979,278.4034165571616,27.964388961892247,68.59789750328515,3.747700394218134,5.7512483574244415,75.87385019710906,18.973061760841,1001.2010512483574
2016-11-15,580.6697368421053,549.3631578947368,141.48947368421054,28.38486842105263,63.4,3.460526315789474,5.214473684210526,89.93157894736842,20.07894736842105,1000.1552631578948
2016-11-16,494.1391076115486,436.23490813648294,176.5984251968504,28.810236220472444,61.544619422572175,3.5003937007874018,5.35,127.45931758530183,20.149475065616798,999.0367454068241
2016-11-17,352.37150466045273,140.83488681757657,241.51131824234355,27.829161118508654,67.89081225033289,2.774300932090546,4.395073235685752,155.5352862849534,18.58948069241012,998.7057256990679
2016-11-18,490.69616908850725,382.0317040951123,198.71730515191547,27.933949801849405,71.53500660501982,2.8828269484808455,4.389828269484808,82.05944517833554,18.203170409511227,999.0885072655218
2016-11-19,521.7385620915032,490.97254901960787,152.0875816993464,28.18562091503268,66.8078431372549,2.820522875816993,4.310326797385621,70.65882352941176,17.71424836601307,1000.1150326797385
2016-11-20,538.5783289817232,483.05483028720624,187.9477806788512,28.17193211488251,65.22715404699738,3.13289817232376,4.850913838120104,100.14099216710183,18.633420365535247,999.6227154046998
2016-11-21,544.0568475452196,505.5594315245478,180.19250645994833,28.20826873385013,62.104651162790695,3.6102067183462534,5.508397932816537,101.58656330749353,19.94715762273902,999.7002583979328
2016-11-22,418.7496723460026,222.14678899082568,254.4442988204456,27.524901703800786,66.40629095674967,3.0484927916120577,4.6753604193971166,111.97640891218873,19.305111402359106,1000.9292267365662
